event_id,player_id,player_name,competition,match_id,match_date_utc,match_label,team_id,team_name,opponent_name,match_period,event_sec,event_name,sub_event_name,start_x,start_y,end_x,end_y,tag_ids,tag_labels
230355394,346101,Trent Alexander-Arnold,England,2499995,2018-02-24 15:00:00,"Liverpool - West Ham United, 4 - 1",1612,Liverpool,West Ham United,1H,2639.403673,Pass,Cross,90,73,0,0,402|2101|1802,Right|blocked|not accurate
230355705,346101,Trent Alexander-Arnold,England,2499995,2018-02-24 15:00:00,"Liverpool - West Ham United, 4 - 1",1612,Liverpool,West Ham United,2H,768.4172020000001,Pass,Cross,92,95,0,0,402|801|1802,Right|high|not accurate
230355918,346101,Trent Alexander-Arnold,England,2499995,2018-02-24 15:00:00,"Liverpool - West Ham United, 4 - 1",1612,Liverpool,West Ham United,2H,1419.7483439999996,Pass,Cross,93,68,96,52,402|1802,Right|not accurate
230355947,346101,Trent Alexander-Arnold,England,2499995,2018-02-24 15:00:00,"Liverpool - West Ham United, 4 - 1",1612,Liverpool,West Ham United,2H,1481.8976359999997,Pass,Cross,75,85,98,37,402|801|1802,Right|high|not accurate
230356092,346101,Trent Alexander-Arnold,England,2499995,2018-02-24 15:00:00,"Liverpool - West Ham United, 4 - 1",1612,Liverpool,West Ham United,2H,1976.4116629999999,Pass,Cross,85,85,93,57,402|801|1802,Right|high|not accurate
230356098,346101,Trent Alexander-Arnold,England,2499995,2018-02-24 15:00:00,"Liverpool - West Ham United, 4 - 1",1612,Liverpool,West Ham United,2H,2004.5186009999998,Pass,Cross,72,78,90,49,402|801|1802,Right|high|not accurate
230356335,346101,Trent Alexander-Arnold,England,2499995,2018-02-24 15:00:00,"Liverpool - West Ham United, 4 - 1",1612,Liverpool,West Ham United,2H,2710.269644,Pass,Cross,79,90,83,0,402|801|1802,Right|high|not accurate
232002457,346101,Trent Alexander-Arnold,England,2500003,2018-03-03 17:30:00,"Liverpool - Newcastle United, 2 - 0",1612,Liverpool,Newcastle United,1H,253.720325,Pass,Cross,71,96,90,61,402|801|1801,Right|high|accurate
232002770,346101,Trent Alexander-Arnold,England,2500003,2018-03-03 17:30:00,"Liverpool - Newcastle United, 2 - 0",1612,Liverpool,Newcastle United,1H,1071.308673,Free Kick,Free kick cross,65,78,88,55,302|801|1801,keyPass|high|accurate
232002817,346101,Trent Alexander-Arnold,England,2500003,2018-03-03 17:30:00,"Liverpool - Newcastle United, 2 - 0",1612,Liverpool,Newcastle United,1H,1206.264279,Pass,Cross,88,94,0,0,402|2101|1802,Right|blocked|not accurate
232003005,346101,Trent Alexander-Arnold,England,2500003,2018-03-03 17:30:00,"Liverpool - Newcastle United, 2 - 0",1612,Liverpool,Newcastle United,1H,1533.546883,Pass,Cross,100,85,94,52,402|801|1801,Right|high|accurate
232003859,346101,Trent Alexander-Arnold,England,2500003,2018-03-03 17:30:00,"Liverpool - Newcastle United, 2 - 0",1612,Liverpool,Newcastle United,2H,1110.118343,Pass,Cross,66,87,0,0,402|801|1802,Right|high|not accurate
232003916,346101,Trent Alexander-Arnold,England,2500003,2018-03-03 17:30:00,"Liverpool - Newcastle United, 2 - 0",1612,Liverpool,Newcastle United,2H,1291.3762589999997,Pass,Cross,82,90,0,0,402|2101|1802,Right|blocked|not accurate
232004317,346101,Trent Alexander-Arnold,England,2500003,2018-03-03 17:30:00,"Liverpool - Newcastle United, 2 - 0",1612,Liverpool,Newcastle United,2H,2668.1693939999996,Pass,Cross,69,74,88,51,402|801|1802,Right|high|not accurate
233363455,346101,Trent Alexander-Arnold,England,2500014,2018-03-10 12:30:00,"Manchester United - Liverpool, 2 - 1",1612,Liverpool,Manchester United,1H,2053.328527,Pass,Cross,64,94,83,72,402|1802,Right|not accurate
233363761,346101,Trent Alexander-Arnold,England,2500014,2018-03-10 12:30:00,"Manchester United - Liverpool, 2 - 1",1612,Liverpool,Manchester United,2H,139.85067299999992,Pass,Cross,87,87,100,100,402|2101|1802,Right|blocked|not accurate
233363997,346101,Trent Alexander-Arnold,England,2500014,2018-03-10 12:30:00,"Manchester United - Liverpool, 2 - 1",1612,Liverpool,Manchester United,2H,853.047118,Pass,Cross,82,90,100,100,402|2101|1802,Right|blocked|not accurate
233364135,346101,Trent Alexander-Arnold,England,2500014,2018-03-10 12:30:00,"Manchester United - Liverpool, 2 - 1",1612,Liverpool,Manchester United,2H,1533.997346,Pass,Cross,95,85,70,63,402|1801,Right|accurate
238852975,346101,Trent Alexander-Arnold,England,2500032,2018-03-31 11:30:00,"Crystal Palace - Liverpool, 1 - 2",1612,Liverpool,Crystal Palace,1H,256.963186,Pass,Cross,74,85,93,74,402|1802,Right|not accurate
238853033,346101,Trent Alexander-Arnold,England,2500032,2018-03-31 11:30:00,"Crystal Palace - Liverpool, 1 - 2",1612,Liverpool,Crystal Palace,1H,361.34274500000004,Pass,Cross,96,77,100,100,402|2101|1802,Right|blocked|not accurate
238853653,346101,Trent Alexander-Arnold,England,2500032,2018-03-31 11:30:00,"Crystal Palace - Liverpool, 1 - 2",1612,Liverpool,Crystal Palace,1H,1908.377149,Pass,Cross,92,86,96,49,402|801|1802,Right|high|not accurate
238854224,346101,Trent Alexander-Arnold,England,2500032,2018-03-31 11:30:00,"Crystal Palace - Liverpool, 1 - 2",1612,Liverpool,Crystal Palace,2H,32.064652000000024,Pass,Cross,93,98,89,60,402|801|1802,Right|high|not accurate
238854339,346101,Trent Alexander-Arnold,England,2500032,2018-03-31 11:30:00,"Crystal Palace - Liverpool, 1 - 2",1612,Liverpool,Crystal Palace,2H,313.618113,Pass,Cross,94,83,97,55,402|801|1802,Right|high|not accurate
