event_id,player_id,player_name,competition,match_id,match_date_utc,match_label,team_id,team_name,opponent_name,match_period,event_sec,event_name,sub_event_name,start_x,start_y,end_x,end_y,tag_ids,tag_labels
216987731,3310,Marcelo Vieira da Silva Júnior,Spain,2565711,2017-12-23 12:00:00,"Real Madrid - Barcelona, 0 - 3",675,Real Madrid,Barcelona,2H,2193.2401010000003,Pass,Cross,95,14,0,0,401|2101|1802,Left|blocked|not accurate
219419682,3310,Marcelo Vieira da Silva Júnior,Spain,2565723,2018-01-07 19:45:00,"Celta de Vigo - Real Madrid, 2 - 2",675,Real Madrid,Celta de Vigo,1H,64.78385700000001,Pass,Cross,78,3,100,100,401|2101|1802,Left|blocked|not accurate
219420048,3310,Marcelo Vieira da Silva Júnior,Spain,2565723,2018-01-07 19:45:00,"Celta de Vigo - Real Madrid, 2 - 2",675,Real Madrid,Celta de Vigo,1H,988.2470089999999,Pass,Cross,75,10,95,69,401|801|1401|1801,Left|high|interception|accurate
219421108,3310,Marcelo Vieira da Silva Júnior,Spain,2565723,2018-01-07 19:45:00,"Celta de Vigo - Real Madrid, 2 - 2",675,Real Madrid,Celta de Vigo,2H,1127.175926,Pass,Cross,91,17,100,100,401|2101|1802,Left|blocked|not accurate
219421528,3310,Marcelo Vieira da Silva Júnior,Spain,2565723,2018-01-07 19:45:00,"Celta de Vigo - Real Madrid, 2 - 2",675,Real Madrid,Celta de Vigo,2H,2283.151277,Pass,Cross,69,2,92,55,401|801|1802,Left|high|not accurate
220608528,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,1H,457.329161,Pass,Cross,89,11,0,0,401|2101|1802,Left|blocked|not accurate
220608826,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,1H,1395.840272,Pass,Cross,70,7,88,51,401|1802,Left|not accurate
220608892,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,1H,1661.741172,Pass,Cross,78,22,86,69,402|801|1802,Right|high|not accurate
220608966,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,1H,1857.096833,Pass,Cross,96,17,96,44,302|401|801|1802,keyPass|Left|high|not accurate
220609220,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,1H,2661.538189,Pass,Cross,89,8,97,61,401|801|1801,Left|high|accurate
220609371,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,247.2188940000001,Pass,Cross,93,14,0,0,401|2101|1802,Left|blocked|not accurate
220609463,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,479.6775910000001,Pass,Cross,79,13,94,54,401|801|1801,Left|high|accurate
220609474,3310,Marcelo Vieira da Silva Júnior,Spain,2565733,2018-01-13 15:15:00,"Real Madrid - Villarreal, 0 - 1",675,Real Madrid,Villarreal,2H,497.32360400000016,Pass,Cross,92,17,0,0,401|2101|1802,Left|blocked|not accurate
